# Time (seconds),f0_f0,f0_f1,f0_f2,f0_f3,f0_f4,f0_f5
0.0099999,0.5512649416923523,-0.07481880486011505,9.865906715393066,0.000762939453125,-0.0030517578125,-0.002288818359375
0.029999900000000003,0.5512649416923523,-0.07481880486011505,9.865906715393066,0.000762939453125,-0.0030517578125,-0.002288818359375
0.0499999,0.5530605912208557,-0.07481880486011505,9.868300437927246,-0.001678466796875,-0.004119873046875,-0.001983642578125
0.0699999,0.5530605912208557,-0.07541735470294952,9.86650562286377,-0.001373291015625,-0.00335693359375,-0.002288818359375
0.08999990000000001,0.5536591410636902,-0.076015904545784,9.865307807922363,-0.00091552734375,-0.003509521484375,-0.002288818359375
0.10999990000000001,0.5524620413780212,-0.07721300423145294,9.864110946655273,-0.001678466796875,-0.004119873046875,-0.00244140625
0.1299999,0.5518634915351868,-0.07841010391712189,9.86351203918457,-0.0006103515625,-0.004119873046875,-0.001983642578125
0.14999990000000002,0.5518634915351868,-0.07900865375995636,9.86351203918457,-0.002899169921875,-0.004425048828125,-0.002288818359375
0.1699999,0.5506663918495178,-0.07900865375995636,9.862914085388184,-0.001220703125,-0.00274658203125,-0.002288818359375
0.1899999,0.5500678420066833,-0.07841010391712189,9.86351203918457,-0.0030517578125,-0.00335693359375,-0.002593994140625
0.20999990000000002,0.5494692921638489,-0.07721300423145294,9.861717224121094,-0.0006103515625,-0.003814697265625,-0.002288818359375
0.2299999,0.5500678420066833,-0.07721300423145294,9.86111831665039,-0.002288818359375,-0.00518798828125,-0.002593994140625
0.2499999,0.5506663918495178,-0.07721300423145294,9.859322547912598,-0.0018310546875,-0.00396728515625,-0.003204345703125
0.2699999,0.5512649416923523,-0.07841010391712189,9.858125686645508,-0.00244140625,-0.0030517578125,-0.002899169921875
0.28999990000000003,0.5518634915351868,-0.07900865375995636,9.857526779174805,-0.001678466796875,-0.004119873046875,-0.00274658203125
0.3099999,0.5518634915351868,-0.07960720360279083,9.858723640441895,-0.001678466796875,-0.00396728515625,-0.00274658203125
0.3299999,0.5530605912208557,-0.0802057534456253,9.86111831665039,-0.0018310546875,-0.003662109375,-0.00244140625
0.34999990000000003,0.5536591410636902,-0.07841010391712189,9.86351203918457,-0.001678466796875,-0.003204345703125,-0.00244140625
0.3699999,0.5548562407493591,-0.07841010391712189,9.86650562286377,-0.001373291015625,-0.00335693359375,-0.001983642578125
0.3899999,0.5548562407493591,-0.07661445438861847,9.86770248413086,-0.0018310546875,-0.003509521484375,-0.00274658203125
0.40999990000000003,0.5542576909065247,-0.07661445438861847,9.86650562286377,-0.001678466796875,-0.00335693359375,-0.002899169921875
0.4299999,0.5536591410636902,-0.07781155407428741,9.865307807922363,-0.001678466796875,-0.003814697265625,-0.002899169921875
0.4499999,0.5518634915351868,-0.07960720360279083,9.86351203918457,-0.002288818359375,-0.003204345703125,-0.0030517578125
0.4699999,0.5512649416923523,-0.0802057534456253,9.86231517791748,-0.001678466796875,-0.004119873046875,-0.002288818359375
0.4899999,0.5512649416923523,-0.0802057534456253,9.86231517791748,-0.00152587890625,-0.00335693359375,-0.00213623046875
0.5099999,0.5518634915351868,-0.07900865375995636,9.861717224121094,-0.001373291015625,-0.00335693359375,-0.002288818359375
